ticket_id,customer_id,created_date,resolved_date,priority,category
2050,1455,2023-08-23,2023-08-28,Low,Onboarding
2051,1455,2023-08-30,2023-09-14,Low,Billing
2052,1456,2024-01-29,2024-02-02,High,Login Issue
2053,1456,2024-06-03,2024-06-10,Medium,Onboarding
2054,1456,2024-09-21,2024-09-22,Low,Login Issue
2055,1458,2023-04-26,2023-04-29,High,Feature Request
2056,1459,2023-04-13,2023-04-15,Low,Billing
2057,1459,2025-05-20,2025-05-22,Medium,Feature Request
2058,1459,2024-07-23,2024-07-31,High,Bug Report
2059,1459,2024-04-02,2024-04-06,Medium,Feature Request
2060,1461,2024-03-14,2024-03-16,Low,Login Issue
2061,1461,2025-04-01,2025-04-03,High,Login Issue
2062,1461,2025-09-13,2025-09-14,Low,Onboarding
2063,1462,2025-04-11,2025-04-20,High,Bug Report
2064,1462,2024-01-24,2024-01-26,Medium,Login Issue
2065,1462,2023-11-10,2023-11-14,Low,Feature Request
2066,1463,2024-02-19,2024-02-23,Low,Feature Request
2067,1464,2024-01-12,2024-01-15,Medium,Onboarding
2068,1465,2023-02-20,2023-02-27,High,Bug Report
2069,1465,2023-01-02,2023-01-04,Low,Login Issue
2070,1465,2025-11-26,2025-11-29,Urgent,Feature Request
2071,1466,2023-08-16,2023-08-18,Medium,Bug Report
2072,1467,2025-08-15,2025-08-23,Low,Feature Request
2073,1467,2025-10-20,2025-10-24,Medium,Bug Report
2074,1468,2024-03-02,2024-03-04,Medium,Onboarding
2075,1469,2023-08-28,2023-08-29,Medium,Feature Request
2076,1469,2025-10-04,2025-10-08,Medium,Feature Request
2077,1469,2023-07-21,2023-07-27,Low,Onboarding
2078,1469,2023-09-30,2023-10-04,Medium,Bug Report
2079,1470,2024-12-02,2024-12-20,Low,Bug Report
2080,1470,2024-05-02,2024-05-03,Low,Billing
2081,1471,2024-04-05,,Medium,Bug Report
2082,1475,2024-08-04,2024-08-07,Urgent,Billing
2083,1475,2023-04-10,,Low,Login Issue
2084,1475,2025-09-16,2025-09-22,Low,Billing
2085,1476,2024-06-12,2024-06-13,Low,Feature Request
2086,1476,2023-07-05,2023-07-06,Urgent,Bug Report
2087,1478,2025-07-12,2025-07-13,Medium,Billing
2088,1479,2025-08-04,2025-08-09,High,Login Issue
2089,1479,2025-09-09,2025-09-16,High,Bug Report
2090,1479,2025-04-13,2025-04-16,High,Billing
2091,1481,2023-05-02,2023-05-04,Medium,Billing
2092,1481,2023-07-15,2023-07-16,Low,Feature Request
2093,1481,2025-12-01,2025-12-04,Medium,Onboarding
2094,1481,2024-04-15,2024-04-16,High,Onboarding
2095,1481,2023-03-25,2023-03-26,Urgent,Bug Report
2096,1482,2024-11-15,2024-11-18,Low,Onboarding
2097,1482,2025-07-12,2025-07-13,Low,Onboarding
2098,1484,2024-12-26,2025-01-01,Urgent,Billing
2099,1484,2023-11-19,2023-11-30,Medium,Login Issue
2100,1484,2024-02-04,2024-02-06,Low,Feature Request
2101,1485,2023-09-02,2023-09-07,High,Feature Request
2102,1485,2023-10-03,2023-10-13,Low,Onboarding
2103,1486,2023-07-01,2023-07-03,High,Bug Report
2104,1486,2024-01-07,2024-01-11,Low,Login Issue
2105,1487,2025-03-14,2025-03-18,Low,Feature Request
2106,1487,2024-08-09,2024-08-17,Medium,Login Issue
2107,1488,2024-11-22,2024-11-26,Medium,Onboarding
2108,1489,2024-06-18,2024-06-25,Low,Billing
2109,1490,2023-11-27,2023-11-29,Low,Feature Request
2110,1490,2023-08-14,2023-08-19,Medium,Bug Report
2111,1491,2024-10-30,2024-11-02,Low,Login Issue
2112,1492,2025-01-04,2025-01-08,Medium,Login Issue
2113,1492,2024-02-27,2024-03-03,High,Feature Request
2114,1492,2025-06-05,2025-06-12,High,Feature Request
2115,1492,2023-10-23,2023-10-25,Low,Billing
2116,1497,2025-05-21,2025-05-23,Medium,Feature Request
2117,1497,2025-04-15,2025-05-13,High,Onboarding
2118,1498,2024-03-29,2024-03-30,High,Bug Report
2119,1498,2024-10-22,2024-10-23,Low,Login Issue
2120,1499,2024-05-26,,Low,Onboarding
2121,1499,2025-12-02,2025-12-06,Low,Billing
2122,1502,2023-12-16,2023-12-22,High,Feature Request
2123,1502,2023-10-03,2023-10-13,High,Bug Report
2124,1502,2023-05-23,2023-06-02,Low,Feature Request
2125,1502,2023-03-31,2023-04-05,Medium,Billing
2126,1502,2025-10-27,2025-11-02,High,Login Issue
2127,1503,2024-06-23,2024-06-28,Medium,Bug Report
2128,1503,2024-02-08,2024-02-09,High,Billing
2129,1504,2025-10-20,2025-11-01,Low,Login Issue
2130,1504,2025-11-18,2025-11-26,Low,Billing
2131,1505,2023-05-01,2023-05-02,Medium,Login Issue
2132,1505,2025-04-22,2025-05-09,Low,Billing
2133,1509,2024-01-12,2024-01-20,Medium,Feature Request
2134,1510,2024-09-17,2024-09-26,Low,Feature Request
2135,1512,2023-04-11,2023-04-14,Low,Login Issue
2136,1516,2023-04-26,2023-05-06,Low,Onboarding
2137,1517,2025-07-28,2025-07-30,Low,Onboarding
2138,1517,2025-05-28,2025-05-29,Medium,Bug Report
2139,1517,2023-10-26,2023-10-27,Low,Onboarding
2140,1517,2023-10-27,2023-10-29,Low,Onboarding
2141,1517,2025-05-03,2025-05-12,Low,Onboarding
2142,1518,2025-07-20,,Medium,Login Issue
2143,1523,2023-03-09,2023-03-11,Medium,Bug Report
2144,1526,2024-08-28,2024-08-30,Low,Onboarding
2145,1526,2023-03-27,2023-03-29,Medium,Billing
2146,1526,2024-04-02,2024-04-07,Low,Feature Request
2147,1527,2023-05-30,2023-05-31,Low,Login Issue
2148,1527,2025-12-01,2025-12-02,Low,Onboarding
2149,1527,2025-02-24,2025-03-01,Medium,Onboarding
2150,1527,2023-03-06,2023-03-15,Low,Login Issue
2151,1528,2023-12-12,2023-12-19,Low,Onboarding
2152,1528,2023-05-29,2023-05-30,Medium,Bug Report
2153,1528,2025-02-25,2025-03-04,Low,Login Issue
2154,1530,2023-12-20,2023-12-30,High,Feature Request
2155,1530,2023-01-15,,Low,Bug Report
2156,1530,2024-07-11,2024-07-17,Low,Onboarding
2157,1531,2023-03-21,2023-03-30,Low,Bug Report
2158,1532,2024-01-29,2024-02-02,Medium,Login Issue
2159,1533,2025-08-05,2025-08-09,Low,Billing
2160,1536,2024-04-23,2024-04-27,Low,Onboarding
2161,1539,2023-03-30,2023-03-31,Low,Bug Report
2162,1540,2025-07-24,2025-07-27,Low,Bug Report
2163,1540,2024-05-30,2024-06-03,Low,Feature Request
2164,1541,2025-02-01,2025-02-02,Low,Feature Request
2165,1541,2024-10-19,2024-10-22,High,Billing
2166,1541,2023-06-08,2023-06-13,Medium,Login Issue
2167,1541,2023-05-09,2023-05-15,Low,Login Issue
2168,1542,2023-06-12,2023-06-13,Low,Billing
2169,1543,2023-06-21,2023-06-25,Low,Feature Request
2170,1544,2024-09-03,2024-09-09,Medium,Login Issue
2171,1546,2023-10-19,2023-10-20,Low,Bug Report
2172,1546,2025-06-02,2025-06-04,Low,Bug Report
2173,1546,2025-05-12,2025-05-13,Medium,Feature Request
2174,1546,2023-11-29,2023-12-02,Medium,Bug Report
2175,1547,2023-03-13,2023-03-15,Medium,Bug Report
2176,1548,2024-01-06,2024-01-08,Low,Login Issue
2177,1548,2025-11-24,2025-11-25,High,Feature Request
2178,1549,2024-08-01,2024-08-03,Medium,Login Issue
2179,1551,2025-02-09,2025-02-12,Urgent,Onboarding
2180,1551,2025-06-22,2025-06-23,High,Billing
2181,1551,2024-06-25,2024-06-27,Low,Billing
2182,1552,2024-11-03,2024-11-04,Medium,Login Issue
2183,1554,2024-01-15,2024-01-26,Medium,Login Issue
2184,1554,2025-04-13,,High,Billing
2185,1554,2024-08-19,2024-08-22,Low,Onboarding
2186,1555,2023-10-12,2023-10-21,Medium,Onboarding
2187,1556,2025-07-13,2025-07-20,Medium,Billing
2188,1556,2024-05-09,2024-05-10,Medium,Bug Report
2189,1556,2025-10-02,2025-10-03,Low,Billing
2190,1561,2025-05-14,2025-05-22,Low,Feature Request
2191,1561,2024-05-24,2024-05-25,Low,Bug Report
2192,1562,2025-03-25,2025-03-28,High,Bug Report
2193,1564,2025-09-19,2025-09-20,Low,Billing
2194,1566,2023-10-02,2023-10-05,Low,Onboarding
2195,1569,2024-09-30,2024-10-01,Medium,Billing
2196,1570,2024-06-20,2024-06-25,Low,Feature Request
2197,1570,2023-03-04,2023-03-05,Low,Bug Report
2198,1570,2024-09-24,2024-09-29,High,Bug Report
2199,1571,2024-04-20,2024-04-23,Medium,Bug Report
2200,1572,2023-09-05,2023-09-09,Low,Feature Request
2201,1573,2024-03-05,2024-03-07,High,Feature Request
2202,1573,2023-12-31,2024-01-11,Low,Feature Request
2203,1573,2025-02-17,2025-02-18,Medium,Onboarding
2204,1574,2024-02-10,2024-02-20,Low,Billing
2205,1574,2025-10-20,2025-10-24,Low,Onboarding
2206,1574,2024-12-21,2024-12-29,Low,Billing
2207,1574,2025-09-23,2025-09-30,High,Onboarding
2208,1574,2023-03-10,2023-03-12,Low,Feature Request
2209,1575,2023-07-06,2023-07-07,Medium,Onboarding
2210,1575,2023-10-14,2023-10-17,Medium,Login Issue
2211,1576,2024-10-29,2024-11-03,High,Billing
2212,1576,2023-09-04,2023-09-06,Low,Onboarding
2213,1576,2025-06-10,2025-06-19,Low,Onboarding
2214,1578,2024-03-04,2024-03-06,High,Onboarding
2215,1578,2024-12-18,2024-12-19,High,Login Issue
2216,1579,2023-02-15,2023-02-21,Medium,Feature Request
2217,1580,2025-08-21,2025-08-22,High,Feature Request
2218,1582,2023-02-27,2023-03-09,High,Bug Report
2219,1583,2023-08-27,2023-09-01,High,Bug Report
2220,1583,2023-12-29,2023-12-31,Medium,Bug Report
2221,1584,2023-10-21,2023-10-24,Low,Bug Report
2222,1586,2023-02-28,2023-03-03,Medium,Onboarding
2223,1587,2024-02-22,2024-02-26,Medium,Login Issue
2224,1587,2024-12-03,,Medium,Billing
2225,1587,2023-12-31,2024-01-01,Medium,Onboarding
2226,1587,2025-06-02,2025-06-06,Medium,Onboarding
2227,1588,2024-02-07,2024-02-11,Low,Onboarding
2228,1588,2024-09-21,2024-09-23,High,Billing
2229,1589,2024-04-22,2024-05-01,Medium,Login Issue
2230,1589,2024-09-23,2024-09-29,Medium,Login Issue
2231,1590,2023-05-15,2023-05-16,Low,Bug Report
2232,1590,2025-07-15,2025-07-19,High,Onboarding
2233,1591,2024-09-12,2024-09-13,Medium,Feature Request
2234,1592,2024-05-11,2024-05-13,Medium,Login Issue
2235,1592,2023-04-02,2023-04-12,Low,Login Issue
2236,1593,2024-01-24,2024-02-02,Low,Billing
2237,1593,2023-08-06,2023-08-08,Low,Billing
2238,1593,2023-11-22,2023-11-24,Medium,Bug Report
2239,1593,2023-07-31,2023-08-13,Medium,Login Issue
2240,1594,2025-12-13,2025-12-16,Medium,Feature Request
2241,1595,2023-05-14,2023-05-26,Medium,Billing
2242,1595,2025-12-20,2025-12-22,High,Feature Request
2243,1598,2024-07-03,2024-07-08,Medium,Bug Report
2244,1600,2025-05-02,2025-05-09,Low,Login Issue
2245,1600,2023-11-06,2023-11-08,Low,Onboarding
2246,1600,2025-06-11,2025-06-16,Low,Feature Request
2247,1603,2023-05-21,2023-05-22,Medium,Onboarding
2248,1603,2023-04-10,2023-04-11,Low,Billing
2249,1604,2024-05-31,2024-06-02,Medium,Bug Report
2250,1604,2024-12-20,2024-12-23,Medium,Bug Report
2251,1605,2023-07-12,2023-07-14,Urgent,Feature Request
2252,1607,2025-03-23,2025-03-26,Low,Feature Request
2253,1608,2024-11-23,2024-11-30,Medium,Feature Request
2254,1608,2023-02-27,2023-03-05,Low,Feature Request
2255,1609,2023-09-30,2023-10-04,Urgent,Login Issue
2256,1610,2024-12-17,2024-12-18,High,Bug Report
2257,1610,2023-11-17,2023-11-22,Low,Bug Report
2258,1610,2025-07-01,2025-07-10,Medium,Billing
2259,1612,2023-06-04,2023-06-07,Low,Feature Request
2260,1614,2024-09-05,2024-09-06,High,Bug Report
2261,1614,2023-09-07,2023-09-09,Low,Bug Report
2262,1615,2023-02-05,,Medium,Billing
2263,1615,2023-02-17,2023-02-22,Medium,Feature Request
2264,1618,2024-04-17,2024-04-18,Medium,Billing
2265,1618,2024-03-27,2024-04-01,High,Feature Request
2266,1618,2023-06-10,2023-06-24,Medium,Onboarding
2267,1618,2025-10-06,2025-10-08,High,Onboarding
2268,1619,2025-08-28,2025-08-29,Medium,Login Issue
2269,1619,2023-12-07,2023-12-10,Urgent,Feature Request
2270,1620,2025-02-12,2025-02-27,High,Login Issue
2271,1620,2024-07-31,2024-08-01,Low,Onboarding
2272,1620,2025-05-30,2025-06-03,High,Feature Request
2273,1620,2025-08-05,2025-08-07,Medium,Onboarding
2274,1621,2025-05-13,2025-05-16,Medium,Onboarding
2275,1621,2024-02-25,,High,Billing
2276,1622,2023-07-06,2023-07-09,High,Billing
2277,1622,2023-11-07,2023-11-13,Medium,Onboarding
2278,1622,2023-02-06,2023-02-13,Low,Login Issue
2279,1624,2025-09-26,2025-10-01,Medium,Onboarding
2280,1624,2023-09-14,2023-09-15,Low,Onboarding
2281,1624,2025-02-03,2025-02-16,Medium,Bug Report
2282,1624,2025-10-29,2025-10-30,Low,Bug Report
2283,1625,2024-06-20,2024-06-24,Low,Onboarding
2284,1625,2025-11-19,2025-11-20,High,Feature Request
2285,1626,2024-11-08,2024-11-09,High,Billing
2286,1626,2025-05-08,2025-05-09,Low,Login Issue
2287,1626,2023-10-15,2023-10-17,Medium,Billing
2288,1627,2024-02-21,2024-02-24,Low,Login Issue
2289,1627,2025-01-12,2025-01-16,Urgent,Billing
2290,1627,2024-12-26,,High,Onboarding
2291,1628,2023-07-05,2023-07-08,High,Billing
2292,1628,2025-08-18,,Medium,Login Issue
2293,1628,2023-12-26,,High,Billing
2294,1628,2025-03-31,2025-04-02,Low,Onboarding
2295,1629,2025-02-06,2025-02-12,Medium,Feature Request
2296,1630,2024-10-08,2024-10-24,Low,Bug Report
2297,1630,2024-02-06,2024-02-07,Low,Feature Request
2298,1630,2025-05-01,2025-05-02,Low,Onboarding
2299,1631,2024-07-03,2024-07-09,Medium,Billing
2300,1631,2025-09-18,2025-09-19,Low,Onboarding
2301,1631,2023-08-11,2023-08-17,Low,Login Issue
2302,1632,2023-08-08,2023-08-10,Medium,Onboarding
2303,1632,2024-10-06,2024-10-09,Medium,Feature Request
2304,1632,2025-04-20,2025-04-21,Low,Bug Report
2305,1632,2024-05-06,2024-05-08,Medium,Login Issue
2306,1632,2025-12-18,2025-12-26,Low,Onboarding
2307,1635,2023-04-19,2023-05-02,Low,Feature Request
2308,1635,2025-08-29,2025-09-02,High,Feature Request
2309,1635,2025-11-28,2025-12-15,Low,Login Issue
2310,1636,2023-01-13,2023-01-14,Low,Billing
2311,1636,2023-03-27,2023-04-05,Low,Login Issue
2312,1637,2024-12-03,2024-12-09,Medium,Login Issue
2313,1638,2023-05-26,2023-05-27,Low,Bug Report
2314,1638,2025-08-16,2025-08-21,Medium,Onboarding
2315,1640,2025-02-07,2025-02-12,Low,Onboarding
2316,1640,2025-09-05,2025-09-17,High,Bug Report
2317,1641,2025-08-11,2025-08-13,Urgent,Login Issue
2318,1641,2023-04-10,2023-04-12,Medium,Billing
2319,1641,2025-10-26,2025-10-27,Low,Onboarding
2320,1641,2025-07-08,2025-07-19,Low,Onboarding
2321,1642,2023-03-20,2023-03-28,High,Bug Report
2322,1642,2024-06-15,2024-06-17,Low,Login Issue
2323,1642,2025-06-13,2025-06-21,Medium,Login Issue
2324,1645,2025-05-13,2025-05-26,Low,Feature Request
2325,1646,2023-07-16,2023-07-17,Medium,Feature Request
2326,1646,2025-04-19,2025-05-02,Medium,Feature Request
2327,1647,2024-11-25,2024-12-04,Low,Billing
2328,1647,2024-08-19,2024-08-29,Low,Onboarding
2329,1647,2023-11-21,2023-11-22,Medium,Login Issue
2330,1648,2024-03-15,2024-03-27,Medium,Onboarding
2331,1649,2024-03-12,2024-04-02,Medium,Onboarding
2332,1649,2023-06-18,2023-06-23,High,Bug Report
2333,1651,2025-07-02,2025-07-10,Low,Bug Report
2334,1651,2024-05-27,2024-05-30,Low,Login Issue
2335,1652,2025-09-24,2025-09-25,Medium,Login Issue
2336,1652,2024-01-12,2024-01-15,Low,Billing
2337,1653,2025-07-29,2025-08-08,High,Onboarding
2338,1654,2023-04-25,2023-04-28,Urgent,Bug Report
2339,1654,2025-04-21,2025-04-23,Medium,Bug Report
2340,1658,2023-10-31,2023-11-05,Low,Bug Report
2341,1658,2023-08-03,2023-08-17,Medium,Billing
2342,1661,2023-04-28,2023-05-02,Low,Feature Request
2343,1661,2023-08-02,2023-08-06,Low,Feature Request
2344,1662,2023-06-30,2023-07-03,Medium,Login Issue
2345,1662,2023-01-30,,High,Bug Report
2346,1664,2023-08-29,2023-09-01,Low,Bug Report
2347,1664,2025-09-07,2025-09-22,High,Login Issue
2348,1666,2024-05-27,2024-05-29,Low,Feature Request
2349,1666,2024-04-07,2024-04-10,Urgent,Feature Request
2350,1666,2024-04-25,2024-04-26,Low,Feature Request
2351,1667,2023-02-12,2023-02-15,Medium,Feature Request
2352,1668,2024-11-10,2024-11-12,Low,Billing
2353,1668,2025-10-09,2025-10-12,Low,Login Issue
2354,1669,2024-06-25,2024-06-28,Medium,Feature Request
2355,1670,2023-10-17,2023-10-26,Urgent,Feature Request
2356,1670,2025-09-14,2025-09-18,Medium,Login Issue
2357,1672,2025-09-19,2025-09-22,Medium,Login Issue
2358,1673,2023-12-30,2024-01-01,High,Login Issue
2359,1674,2025-12-19,2025-12-20,Low,Bug Report
2360,1674,2024-02-25,2024-02-27,Medium,Billing
2361,1674,2025-10-02,2025-10-11,Low,Feature Request
2362,1675,2025-11-23,2025-11-25,High,Onboarding
2363,1675,2023-12-10,2023-12-23,Medium,Onboarding
2364,1677,2025-02-14,2025-02-15,High,Onboarding
2365,1677,2023-06-26,2023-06-27,Medium,Onboarding
2366,1678,2024-10-21,2024-10-30,Low,Login Issue
2367,1678,2023-12-17,2023-12-20,Low,Billing
2368,1678,2025-12-13,2025-12-21,Low,Feature Request
2369,1679,2023-02-20,2023-02-22,Medium,Bug Report
2370,1679,2023-10-02,2023-10-04,Low,Billing
2371,1681,2024-09-19,2024-09-23,Medium,Onboarding
2372,1681,2024-07-09,2024-07-11,Medium,Onboarding
2373,1682,2025-02-06,2025-02-07,Medium,Bug Report
2374,1682,2024-02-20,2024-03-01,Urgent,Onboarding
2375,1682,2023-06-04,2023-06-11,Low,Onboarding
2376,1682,2025-10-20,2025-10-23,High,Login Issue
2377,1682,2024-07-16,2024-07-18,Low,Billing
2378,1684,2025-10-24,2025-10-26,Medium,Billing
2379,1684,2023-10-13,2023-10-14,Low,Feature Request
2380,1684,2023-02-21,2023-02-22,Low,Login Issue
2381,1684,2023-09-25,2023-09-27,Low,Login Issue
2382,1684,2023-03-03,2023-03-11,Medium,Billing
2383,1685,2024-07-24,2024-07-31,Medium,Login Issue
2384,1685,2024-06-30,2024-07-03,Medium,Bug Report
2385,1686,2025-09-12,,Low,Login Issue
2386,1686,2025-05-18,2025-05-22,Medium,Login Issue
2387,1686,2024-04-20,2024-05-01,Low,Billing
2388,1686,2025-09-16,2025-09-17,Low,Bug Report
2389,1686,2024-01-07,2024-01-15,Low,Feature Request
2390,1688,2024-02-21,2024-02-26,Low,Onboarding
2391,1688,2023-06-21,2023-06-23,High,Onboarding
2392,1690,2025-09-11,2025-09-16,Low,Login Issue
2393,1691,2025-02-15,2025-02-20,High,Bug Report
2394,1694,2023-03-27,2023-03-31,Medium,Feature Request
2395,1694,2024-11-29,2024-12-09,Low,Onboarding
2396,1694,2025-09-12,2025-09-22,Medium,Feature Request
2397,1695,2025-12-22,2025-12-24,Low,Login Issue
2398,1695,2024-01-08,2024-01-10,Medium,Bug Report
2399,1697,2024-07-29,2024-08-01,Low,Bug Report
2400,1698,2023-09-07,2023-09-12,Medium,Feature Request
2401,1699,2024-08-08,2024-08-14,Low,Login Issue
2402,1700,2025-03-11,2025-03-30,High,Login Issue
2403,1703,2023-10-04,2023-10-06,Medium,Feature Request
2404,1703,2025-11-27,2025-12-01,High,Billing
2405,1703,2025-02-28,2025-03-01,Low,Billing
2406,1706,2023-05-10,,Low,Feature Request
2407,1707,2023-10-30,2023-11-01,Low,Feature Request
2408,1707,2023-10-24,2023-11-06,Urgent,Feature Request
2409,1707,2025-03-04,2025-03-10,Low,Billing
2410,1707,2024-10-21,2024-10-27,High,Login Issue
2411,1708,2024-09-29,2024-09-30,High,Billing
2412,1710,2024-02-17,,Medium,Feature Request
2413,1710,2023-06-23,2023-06-24,Low,Bug Report
2414,1711,2023-08-22,2023-08-23,Medium,Billing
2415,1712,2025-07-09,2025-07-21,Low,Feature Request
2416,1712,2023-11-07,2023-11-08,Medium,Billing
2417,1713,2023-10-24,2023-11-04,Medium,Feature Request
2418,1713,2025-05-13,2025-05-15,Low,Onboarding
2419,1715,2024-12-05,2024-12-06,Low,Billing
2420,1715,2023-05-26,2023-06-10,Low,Onboarding
2421,1715,2024-10-03,2024-10-06,Low,Login Issue
2422,1715,2023-08-13,2023-08-15,Low,Billing
2423,1715,2023-07-21,2023-07-24,Low,Login Issue
2424,1717,2024-10-13,2024-10-24,Medium,Billing
2425,1717,2025-01-15,2025-01-17,Urgent,Feature Request
2426,1718,2024-11-05,2024-11-16,High,Login Issue
2427,1718,2025-02-26,2025-02-27,Low,Billing
2428,1718,2024-12-11,2024-12-12,Urgent,Bug Report
2429,1718,2023-07-03,2023-07-06,Low,Feature Request
2430,1719,2023-12-13,,Low,Bug Report
2431,1720,2024-09-23,2024-09-24,Low,Bug Report
2432,1720,2025-09-12,2025-09-16,Urgent,Feature Request
2433,1720,2025-05-07,2025-05-09,Low,Onboarding
2434,1720,2023-01-25,2023-01-29,Medium,Billing
2435,1721,2024-09-19,2024-09-23,Urgent,Onboarding
2436,1721,2023-11-23,2023-11-24,High,Onboarding
2437,1721,2023-05-01,2023-05-08,Medium,Feature Request
2438,1721,2023-07-11,2023-07-14,Medium,Billing
2439,1722,2025-02-20,2025-02-26,Medium,Billing
2440,1723,2024-09-27,2024-10-01,Low,Bug Report
2441,1723,2024-10-04,2024-10-08,Urgent,Onboarding
2442,1723,2023-02-19,2023-02-26,High,Billing
2443,1726,2024-06-10,2024-06-12,Medium,Onboarding
2444,1732,2023-06-01,2023-06-06,Medium,Onboarding
2445,1737,2024-12-16,2024-12-17,Low,Feature Request
2446,1737,2024-12-28,2025-01-02,Medium,Feature Request
2447,1737,2023-01-26,2023-01-28,Medium,Login Issue
2448,1738,2025-08-22,2025-08-23,High,Login Issue
2449,1738,2023-08-12,2023-08-21,High,Login Issue
2450,1738,2025-12-13,2025-12-14,Low,Bug Report
2451,1739,2024-10-01,2024-10-04,Medium,Onboarding
2452,1739,2024-07-18,2024-07-24,Low,Bug Report
2453,1739,2025-01-22,2025-01-23,High,Onboarding
2454,1740,2025-12-09,2025-12-12,Low,Billing
2455,1740,2023-12-25,2023-12-26,Low,Feature Request
2456,1740,2025-02-26,2025-03-08,Low,Feature Request
2457,1740,2024-10-23,2024-10-26,High,Bug Report
2458,1740,2024-12-08,2024-12-11,High,Billing
2459,1741,2025-02-09,2025-02-13,High,Feature Request
2460,1741,2024-03-19,2024-03-22,Medium,Onboarding
2461,1741,2023-01-23,2023-02-05,Medium,Login Issue
2462,1743,2023-04-21,2023-04-27,Low,Billing
2463,1743,2024-06-20,2024-06-28,Medium,Bug Report
2464,1743,2025-04-16,2025-04-17,Medium,Login Issue
2465,1744,2024-07-26,2024-08-04,Medium,Billing
2466,1744,2025-10-26,2025-10-29,Low,Feature Request
2467,1744,2023-10-14,2023-10-19,Medium,Bug Report
2468,1748,2023-05-06,2023-05-10,Urgent,Bug Report
2469,1750,2024-02-02,2024-02-06,Medium,Bug Report
2470,1751,2024-07-28,2024-08-02,Medium,Billing
2471,1751,2025-10-15,2025-10-16,Low,Bug Report
2472,1752,2024-04-14,2024-04-17,Medium,Billing
2473,1752,2025-06-01,2025-06-03,High,Onboarding
2474,1752,2024-12-16,2024-12-17,Medium,Bug Report
2475,1752,2023-09-11,,Medium,Login Issue
2476,1753,2025-10-10,2025-10-14,Medium,Onboarding
2477,1753,2023-01-07,2023-01-08,Low,Bug Report
2478,1753,2023-10-25,2023-10-31,Low,Login Issue
2479,1754,2025-07-30,2025-07-31,Medium,Onboarding
2480,1755,2023-10-21,2023-10-25,Low,Bug Report
2481,1757,2024-05-24,2024-05-25,Low,Billing
2482,1759,2025-08-05,2025-08-10,Low,Login Issue
2483,1759,2025-03-22,2025-03-23,Medium,Onboarding
2484,1762,2023-06-14,2023-06-18,Urgent,Bug Report
2485,1763,2024-05-11,2024-05-22,Medium,Billing
2486,1763,2023-11-28,2023-12-04,Urgent,Bug Report
2487,1763,2025-02-25,2025-03-03,High,Bug Report
2488,1764,2023-05-05,2023-05-12,Medium,Billing
