customer_id,company_name,country,company_size_band,signup_date,acquisition_channel,signup_date_ambiguous
1227,"Morrison, Parsons and Brandt",United States,51-200,2024-03-26,Referral,False
1228,Cole-Lucero,United States,51-200,2024-12-08,Google Ads,True
1229,Lopez and Sons,India,1-10,2024-03-05,Organic Search,True
1230,"Palmer, Bennett and Patterson",United States,11-50,2025-08-29,Google Ads,False
1231,"Baker, Martin and Singleton",India,1000+,2024-12-22,Organic Search,False
1232,Rivera Ltd,United States,51-200,2024-08-18,LinkedIn Ads,False
1233,"Williams, Randolph and Gilbert",United States,11-50,2025-07-15,Meta Ads,False
1234,"Turner, Tyler and Pierce",United States,1-10,2024-12-23,Meta Ads,False
1235,Bowers LLC,United States,1000+,2023-10-30,Referral,False
1236,"Robinson, White and Jones",United States,1-10,2025-01-06,Google Ads,False
1237,"Moore, Daniels and Powell",Canada,1-10,2025-12-15,Direct,False
1238,Walker-Lewis,Canada,1-10,2024-09-25,Organic Search,False
1239,Rivera-Carter,United Kingdom,1-10,2024-11-12,Direct,True
1240,"Moreno, Barajas and Colon",India,11-50,2024-08-16,Organic Search,False
1241,"Smith, Caldwell and Griffin",United States,,2024-03-21,Organic Search,False
1242,"Austin, Oliver and Haley",United States,1-10,2023-04-13,Meta Ads,False
1243,"Blackwell, James and Hogan",Canada,1000+,2023-10-20,Google Ads,False
1244,Cruz PLC,United States,51-200,2024-05-24,Organic Search,False
1245,"Campbell, Pruitt and Short",Australia,1-10,2024-09-28,LinkedIn Ads,False
1246,Robertson-Hicks,India,1-10,2024-05-27,Organic Search,False
1247,Williams-Villanueva,United Kingdom,1-10,2025-06-13,LinkedIn Ads,False
1248,Flores Inc,United Kingdom,,2025-08-13,LinkedIn Ads,False
1249,"Smith, Jones and Santiago",United States,51-200,2024-09-11,Organic Search,False
1250,Hancock Group,United States,11-50,2023-09-15,Google Ads,False
1251,Harris Ltd,Australia,1-10,2023-04-23,Direct,False
1252,"Rowe, Lucas and Case",United Kingdom,1-10,2023-05-05,Organic Search,True
1253,"Parks, Johnson and Love",United Kingdom,1-10,2023-10-07,Organic Search,False
1254,Bauer PLC,India,11-50,2025-09-20,Google Ads,False
1255,Andrews and Sons,United Kingdom,1-10,2024-02-23,Google Ads,False
1256,Russell-Hayes,United States,51-200,2024-12-01,Referral,True
1257,Hamilton-Smith,Australia,11-50,2023-09-10,Organic Search,True
1258,"Wilson, Smith and Cortez",United States,11-50,2025-09-02,Meta Ads,False
1259,Avila PLC,India,51-200,2025-03-01,Google Ads,False
1260,Haynes Inc,United States,1-10,2025-08-03,Meta Ads,True
1261,Reilly-Rodriguez,United States,11-50,2023-10-13,Organic Search,False
1262,"Turner, Miller and Hubbard",United Kingdom,201-1000,2024-12-15,LinkedIn Ads,False
1263,James-Short,United States,51-200,2025-07-30,Referral,False
1264,Wells PLC,Canada,11-50,2025-09-17,LinkedIn Ads,False
1265,Taylor Group,United States,11-50,2024-12-13,,False
1266,"Phillips, Walters and Evans",United States,201-1000,2025-10-19,LinkedIn Ads,False
1267,"Wong, Bernard and Smith",United States,51-200,2025-02-25,LinkedIn Ads,False
1268,"Thomas, Williams and Armstrong",United States,51-200,2025-06-23,Organic Search,False
1269,Medina-Arroyo,United States,1-10,2025-12-02,Organic Search,True
1270,Clark-Figueroa,United Kingdom,1-10,2024-04-06,Google Ads,True
1271,"Cooper, Gutierrez and Brewer",United States,1-10,2023-07-17,Referral,False
1272,"Thomas, White and Jensen",United Kingdom,1-10,2024-11-28,Organic Search,False
1273,Lee-White,United States,11-50,2025-08-28,Meta Ads,False
1274,"Phelps, York and Randolph",United Kingdom,11-50,2023-05-26,Google Ads,False
1275,"Murray, Dunn and Roberts",United States,1-10,2023-02-16,Direct,False
1276,King and Sons,United States,1-10,2024-08-12,Organic Search,False
1277,"Carpenter, Lynn and Howard",United States,11-50,2023-08-16,Direct,False
1278,"Rios, Garcia and Harvey",United States,1-10,2024-02-15,Referral,False
1279,Stewart Group,Canada,11-50,2024-04-27,Referral,False
1280,Jensen-Torres,United States,11-50,2025-05-02,Organic Search,True
1281,"Hernandez, Knight and Aguirre",United States,1-10,2023-08-02,LinkedIn Ads,False
1282,Jackson-Edwards,India,201-1000,2023-02-13,Google Ads,False
1283,Joseph Ltd,India,11-50,2023-07-02,Google Ads,True
1284,Hill-Ward,India,1-10,2023-10-10,Google Ads,False
1285,"Quinn, Humphrey and Ford",United States,,2023-04-29,Google Ads,False
1286,Hampton-Tucker,Canada,51-200,2024-05-26,Google Ads,False
1287,Wilkinson and Sons,United States,1-10,2024-08-21,Meta Ads,False
1288,"Gonzalez, Gross and Sims",United States,51-200,2025-10-10,Referral,True
1289,"Jones, Smith and Hunter",India,201-1000,2024-08-22,Google Ads,False
1290,Hess PLC,United States,1-10,2025-09-22,Google Ads,False
1291,Hammond-Lewis,United States,11-50,2023-09-09,Referral,True
1292,Arnold PLC,India,1-10,2023-08-22,Referral,False
1293,"Kennedy, Rowe and Diaz",Australia,1-10,2023-03-05,Organic Search,True
1294,Vance PLC,United Kingdom,11-50,2024-02-26,Organic Search,False
1295,"Vincent, Anderson and Mason",United Kingdom,201-1000,2023-02-23,Referral,False
1296,Sanders PLC,Australia,51-200,2024-03-19,Meta Ads,False
1297,Bates PLC,India,51-200,2023-04-27,Organic Search,False
1298,"Martin, Palmer and Griffin",Australia,11-50,2025-07-08,Organic Search,True
1299,Knight PLC,United Kingdom,201-1000,2023-09-28,Meta Ads,False
1300,"Brennan, Thomas and Dennis",India,11-50,2024-11-22,Google Ads,False
1301,Williams-Juarez,India,1-10,2023-01-26,Organic Search,False
1302,Brown LLC,United Kingdom,1-10,2025-06-19,Google Ads,False
1303,"Velez, Ward and Harrison",United Kingdom,201-1000,2024-07-20,Organic Search,False
1304,Keith-Williams,India,201-1000,2024-06-15,Google Ads,False
1305,"Nguyen, Padilla and Boyd",United States,51-200,2024-01-13,,False
1306,Davenport-Baker,United States,1-10,2024-06-11,Referral,False
1307,"Hudson, Bennett and Gray",India,1-10,2023-08-12,LinkedIn Ads,False
1308,"Valdez, Houston and Black",United Kingdom,11-50,2023-05-27,Referral,False
1309,Kaufman-Walker,United States,11-50,2025-02-06,Direct,False
1310,Gomez-Parrish,United States,1-10,2023-02-22,Google Ads,False
1311,Sparks-Eaton,Canada,51-200,2023-03-08,Google Ads,False
1312,Shaw and Sons,Canada,1000+,2025-10-28,Organic Search,False
1313,Martin-Jones,Australia,11-50,2023-04-16,Organic Search,False
1314,"Campbell, Hernandez and Moore",Australia,1-10,2024-05-14,Referral,False
1315,"Love, Wilson and Hall",India,11-50,2024-05-08,,False
1316,Cortez-Olson,Canada,11-50,2024-04-16,LinkedIn Ads,False
1317,Mendoza-Garza,Canada,51-200,2025-04-14,Organic Search,False
1318,"Whitaker, Johnson and Williams",United States,11-50,2025-04-16,Direct,False
1319,"Vargas, Taylor and Hunt",Australia,1-10,2023-01-02,LinkedIn Ads,True
1320,"Thomas, Jackson and Nielsen",India,51-200,2023-11-03,,True
1321,"Mullen, Greene and Elliott",Canada,11-50,2023-09-19,Organic Search,False
1322,Johns Ltd,United Kingdom,1-10,2023-03-04,Direct,True
1323,"Nicholson, Valentine and Robinson",India,51-200,2024-08-15,Organic Search,False
1324,"Haney, Dillon and Jackson",United States,51-200,2025-01-27,LinkedIn Ads,False
1325,Burke-Norton,Canada,1-10,2024-04-20,Meta Ads,False
1326,Hanson PLC,United States,,2024-10-14,Direct,False
1327,Jackson-Jennings,United Kingdom,1-10,2024-05-10,Meta Ads,True
1328,Carlson-Jones,United States,201-1000,2024-08-13,Meta Ads,False
1329,Cruz-Rodriguez,India,1-10,2023-07-16,,False
1330,Mills PLC,Canada,11-50,2023-01-14,Referral,False
1331,"Barnes, Hernandez and Davis",India,51-200,2023-09-16,Meta Ads,False
1332,Valenzuela-Greene,United Kingdom,1-10,2025-10-07,Referral,False
1333,"Gordon, Wilson and Olson",Canada,51-200,2024-03-31,Meta Ads,False
1334,Winters PLC,India,11-50,2023-03-20,Direct,False
1335,Prince Ltd,Canada,1-10,2024-05-18,Meta Ads,False
1336,"Reynolds, Fisher and Golden",United Kingdom,51-200,2024-01-19,Meta Ads,False
1337,"Moreno, Perez and Lang",United States,11-50,2025-10-01,Google Ads,False
1338,Bell-Ballard,India,11-50,2024-04-25,LinkedIn Ads,False
1339,"Johnston, Coleman and Scott",Australia,11-50,2025-09-20,Organic Search,False
1340,Kent Inc,United States,11-50,2024-08-11,LinkedIn Ads,True
1341,George-Stephens,United Kingdom,1-10,2023-08-21,Meta Ads,False
1342,Lopez-Fletcher,India,1-10,2024-04-25,Meta Ads,False
1343,Lane Inc,United States,51-200,2024-06-19,LinkedIn Ads,False
1344,"Smith, Pena and Watts",Canada,51-200,2025-09-21,Meta Ads,False
1345,Ortiz-Rodriguez,United States,51-200,2024-02-27,Google Ads,False
1346,Pearson-King,India,51-200,2023-02-13,Google Ads,False
1347,"Henderson, Diaz and Hill",India,11-50,2024-03-07,Google Ads,True
1348,"Sanders, Harris and Arnold",United States,1-10,2025-02-04,Google Ads,False
1349,"Olson, Wood and Peters",Australia,,2023-07-29,Referral,False
1350,Hinton-Lane,United States,1-10,2023-03-11,Google Ads,True
1351,"Sanders, Taylor and Shields",Australia,1-10,2023-06-23,LinkedIn Ads,False
1352,Adkins Group,United States,51-200,2023-07-15,Referral,False
1353,"Avery, Garcia and Romero",India,51-200,2025-11-15,Meta Ads,False
1354,Owen-Mendez,United States,1-10,2023-07-10,LinkedIn Ads,True
1355,"Mann, Martin and Oconnell",United States,1000+,2025-03-17,Referral,False
1356,Brock and Sons,United States,11-50,2025-07-04,Organic Search,False
1357,Frost-Graham,United States,201-1000,2024-01-03,LinkedIn Ads,True
1358,Baker LLC,United Kingdom,51-200,2023-05-01,Meta Ads,True
1359,Lynch Ltd,United States,1-10,2023-12-01,Google Ads,True
1360,Arias-Morales,United States,11-50,2024-10-21,LinkedIn Ads,False
1361,"Meyer, Dawson and Harper",Canada,11-50,2023-06-08,Referral,True
1362,Bowman Group,United States,201-1000,2023-03-21,LinkedIn Ads,False
1363,"Mitchell, Johnson and Greene",India,11-50,2025-05-06,Meta Ads,False
1364,"Hale, Gilbert and Craig",United Kingdom,1-10,2023-12-06,LinkedIn Ads,False
1365,Allen-Smith,United Kingdom,11-50,2025-08-24,Direct,False
1366,Miller LLC,United States,1-10,2023-01-21,Google Ads,False
1367,Gomez-Foster,United States,51-200,2024-02-13,,False
1368,"Gonzalez, Smith and Padilla",United Kingdom,11-50,2024-12-18,,False
1369,Dunn Ltd,United States,11-50,2024-09-18,Referral,False
1370,"Herman, Bailey and Richmond",United States,51-200,2023-07-30,Meta Ads,False
1371,Perez-Mccarty,United States,1-10,2025-08-27,Google Ads,False
1372,Spears-Andrews,United States,,2023-01-01,Referral,True
1373,Thompson-Hunter,United Kingdom,1-10,2024-10-31,Referral,False
1374,"Jones, Phillips and Arroyo",India,51-200,2024-09-30,Meta Ads,False
1375,"Frye, Walter and Li",Canada,51-200,2023-10-20,Organic Search,False
1376,"Wright, Ramos and Bennett",United Kingdom,1-10,2024-12-14,Referral,False
1377,Carrillo-Todd,India,11-50,2024-01-27,,False
1378,Maldonado-Mosley,United States,11-50,2023-01-12,Meta Ads,False
1379,Olson LLC,India,11-50,2024-07-17,Meta Ads,False
1380,Reyes and Sons,India,201-1000,2023-04-03,Direct,True
1381,"Haynes, Mcbride and Gutierrez",United States,11-50,2023-03-20,Organic Search,False
1382,Black-Smith,Australia,,2023-06-19,Referral,False
1383,"Goodman, Peterson and Spencer",United States,51-200,2024-02-02,Organic Search,False
1384,Woods LLC,Australia,11-50,2025-01-20,Direct,False
1385,Shannon LLC,United States,1-10,2024-06-30,LinkedIn Ads,False
1386,Valentine Ltd,United States,1-10,2024-09-29,Meta Ads,False
1387,Porter and Sons,United Kingdom,1-10,2023-06-30,Google Ads,False
1388,Moss LLC,India,11-50,2024-03-21,LinkedIn Ads,False
1389,Perez and Sons,Australia,51-200,2024-01-27,Organic Search,False
1390,"Kelly, Maxwell and Wilson",United States,11-50,2024-10-08,Referral,False
1391,Lowe Ltd,United States,1-10,2024-06-25,Meta Ads,False
1392,Austin-Duran,Australia,1-10,2023-12-16,Referral,False
1393,"Rubio, Charles and Watson",Canada,11-50,2024-12-11,Organic Search,False
1394,Vasquez-Galloway,United States,1-10,2024-06-12,Meta Ads,True
1395,"Melton, Henry and Joyce",United Kingdom,11-50,2024-10-23,,False
1396,"Ramirez, Walker and Ray",India,11-50,2023-11-22,Meta Ads,False
1397,Fox Group,United States,51-200,2024-01-17,LinkedIn Ads,False
1398,Ayers-Johnson,India,1-10,2024-05-13,Meta Ads,False
1399,Long-Parks,United States,1-10,2025-11-04,LinkedIn Ads,False
1400,Bryant Inc,United States,201-1000,2024-09-07,Direct,True
1401,"Holmes, Stewart and Smith",United States,1000+,2023-04-21,Meta Ads,False
1402,"Clark, Carpenter and Nguyen",United States,51-200,2023-01-02,Google Ads,True
1403,"Hensley, Lopez and Baker",United States,1-10,2025-06-13,Google Ads,False
1404,Ruiz-Austin,United States,1-10,2024-06-12,LinkedIn Ads,True
1405,White-Coleman,India,51-200,2024-05-12,Google Ads,True
1406,Ramirez-White,United States,51-200,2024-08-02,Organic Search,False
1407,Krause Ltd,United States,201-1000,2024-03-30,Google Ads,False
1408,Olsen Ltd,India,11-50,2023-08-06,Google Ads,True
1409,Brock-Peters,United States,11-50,2024-01-04,Meta Ads,False
1410,Gonzalez-Marsh,United States,1-10,2024-01-03,Organic Search,False
1411,"Hernandez, Shaffer and Thompson",United States,51-200,2025-08-04,Google Ads,True
1412,Taylor-Barry,India,51-200,2025-09-22,,False
1413,"Holmes, Le and Floyd",United States,11-50,2025-07-11,Referral,False
1414,King-Garrison,United States,11-50,2025-05-18,Meta Ads,False
1415,Ross Ltd,Canada,11-50,2024-09-02,Organic Search,True
1416,Combs-Davis,United States,11-50,2025-09-29,Google Ads,False
1417,"Cook, Ward and Castro",United States,11-50,2023-02-18,,False
1418,Cooper-Jenkins,United States,11-50,2023-08-17,Google Ads,False
1419,Dillon-Mccarty,United Kingdom,11-50,2023-10-24,LinkedIn Ads,False
1420,Ray Ltd,Canada,1-10,2023-03-25,Meta Ads,False
1421,"Ryan, Krause and Mitchell",United States,201-1000,2024-11-22,,False
1422,Nunez-Freeman,India,51-200,2023-06-12,LinkedIn Ads,False
1423,"Griffin, Miller and Austin",Canada,11-50,2023-04-11,LinkedIn Ads,True
1424,Welch-Thomas,United States,201-1000,2025-03-27,Organic Search,False
1425,Davidson LLC,India,1-10,2023-09-23,LinkedIn Ads,False
1426,Welch-Duncan,United States,1-10,2024-10-26,Organic Search,False
1427,Page-Jacobs,United Kingdom,11-50,2025-07-03,Organic Search,True
1428,Nelson-Wallace,United States,11-50,2024-03-07,Google Ads,False
1429,Adkins-Meyer,India,1-10,2024-12-08,Organic Search,False
1430,Gutierrez-White,United Kingdom,1-10,2023-02-03,Organic Search,True
1431,Martinez and Sons,Canada,11-50,2024-08-04,LinkedIn Ads,True
1432,"King, Manning and Brady",United States,11-50,2023-07-18,Google Ads,False
1433,Jackson Inc,India,11-50,2025-04-01,Meta Ads,False
1434,"Brown, Wise and Warren",United States,51-200,2023-05-08,Organic Search,True
1435,Garcia PLC,United States,51-200,2025-10-10,Meta Ads,True
1436,Perez-Rojas,United Kingdom,51-200,2025-12-26,Referral,False
1437,Sims-Anderson,United States,11-50,2025-05-06,Organic Search,False
1438,Dalton-Nguyen,United Kingdom,1-10,2023-02-16,Google Ads,False
1439,Mcdonald-Pitts,Canada,11-50,2025-03-08,Referral,False
1440,Dunn-Taylor,India,11-50,2023-12-25,Organic Search,False
1441,"Ryan, Garza and Bryant",Australia,11-50,2025-08-02,Organic Search,True
1442,"Fields, Elliott and Mills",Canada,201-1000,2024-11-09,Direct,False
1443,"Ferguson, Stout and Olson",United States,201-1000,2025-12-04,,True
1444,Ballard Group,Canada,51-200,2025-12-29,,False
1445,Diaz-Green,Australia,11-50,2023-03-23,Organic Search,False
1446,Smith-Mills,India,51-200,2023-10-26,Referral,False
1447,Cooper Group,United States,201-1000,2023-10-18,Referral,False
1448,"Smith, Weeks and Arroyo",United Kingdom,51-200,2024-05-16,Meta Ads,False
1449,Evans-Cannon,India,11-50,2024-07-17,Referral,False
1450,Harper-Robles,Australia,51-200,2025-01-12,Meta Ads,False
1451,"Brooks, Jenkins and Castro",United Kingdom,1-10,2024-08-26,Referral,False
1452,Wright-Espinoza,United States,201-1000,2023-02-27,,False
1453,"Price, Gray and Baker",India,11-50,2025-11-24,Organic Search,False
1454,Garrett-Black,United Kingdom,11-50,2025-07-12,Referral,True
1455,"Aguirre, Cohen and Mitchell",United States,51-200,2023-01-30,Google Ads,False
1456,"Patel, Adams and Lopez",United States,11-50,2024-02-08,LinkedIn Ads,True
1457,Walsh PLC,India,11-50,2023-03-09,,False
1458,Nelson-Dean,Canada,11-50,2025-07-03,Google Ads,True
1459,Flores and Sons,United States,1-10,2023-12-30,Organic Search,False
1460,Booker Inc,India,11-50,2023-09-29,Google Ads,False
1461,Compton LLC,United Kingdom,51-200,2024-10-15,Google Ads,False
1462,Martinez-Gonzales,United States,1-10,2025-09-24,Google Ads,False
1463,Hall and Sons,India,1000+,2025-07-23,Meta Ads,False
1464,Snyder LLC,United States,1-10,2025-11-19,Organic Search,False
1465,Collins-Lloyd,United States,1-10,2025-06-20,,False
1466,Ford-Moody,United Kingdom,51-200,2023-05-15,Organic Search,False
1467,Miller-Christensen,India,1-10,2024-01-10,Google Ads,False
1468,Daniels and Sons,United States,51-200,2023-07-30,Direct,False
1469,Huang LLC,United States,201-1000,2023-12-18,Organic Search,False
1470,Clayton-Martinez,India,1-10,2024-07-05,Meta Ads,False
1471,"Wright, Wise and Ramos",United States,51-200,2024-12-25,Meta Ads,False
1472,"Vang, Gonzalez and Moss",United States,1000+,2023-04-24,Meta Ads,False
1473,Boyd and Sons,United States,51-200,2024-03-03,,True
1474,Price-Ali,India,51-200,2024-02-13,Organic Search,False
1475,Moore-Chandler,United States,201-1000,2025-09-09,Organic Search,True
1476,"Pineda, Meyer and King",India,1-10,2025-09-24,,False
1477,"Evans, Ward and Williams",India,11-50,2025-01-26,Meta Ads,False
1478,"Robinson, Rodriguez and Chen",United States,201-1000,2023-07-11,Organic Search,True
1479,Smith-Bauer,United States,51-200,2025-12-23,Organic Search,False
1480,"Wilson, Mccormick and Smith",Canada,51-200,2025-07-02,Google Ads,False
1481,Perkins Ltd,United States,11-50,2024-06-06,Direct,True
1482,Barker-Moore,United States,51-200,2023-09-04,Google Ads,True
1483,Parks LLC,Canada,1-10,2025-10-04,,False
1484,"Brown, Kelly and Moore",Canada,1-10,2025-12-25,LinkedIn Ads,False
1485,"Moody, Martinez and Hall",India,51-200,2023-05-30,LinkedIn Ads,False
1486,"Kramer, Sherman and Trujillo",India,11-50,2024-08-01,Meta Ads,True
1487,Quinn-Smith,Australia,,2024-08-24,Referral,False
1488,Howard-Taylor,United States,11-50,2024-10-30,Organic Search,False
1489,Washington Group,Australia,1-10,2023-11-09,Google Ads,False
1490,"Phillips, Terry and Lopez",India,1000+,2024-12-14,Meta Ads,False
1491,Stephens LLC,United States,1000+,2025-05-18,Google Ads,False
1492,"Mcdonald, Dillon and George",United States,51-200,2023-09-10,Meta Ads,True
1493,"Martin, Schmidt and Cole",United States,11-50,2025-06-17,Google Ads,False
1494,Weaver-Gibson,Canada,51-200,2023-11-30,Google Ads,False
1495,"Hunter, Gross and Andrade",United Kingdom,51-200,2023-05-07,Meta Ads,True
1496,"Vincent, Parsons and Allen",United States,11-50,2025-05-10,Referral,False
1497,"Brown, Coffey and Fuentes",United Kingdom,1000+,2024-04-14,Google Ads,False
1498,Warren Group,United States,1-10,2024-10-24,,False
1499,"Moore, Campbell and Ortiz",United States,1-10,2023-03-21,Referral,False
1500,Rodriguez-Mills,India,1-10,2025-05-08,Direct,True
1501,Russo and Sons,United States,1-10,2023-11-29,Google Ads,False
1502,Washington Inc,India,,2023-02-22,Referral,False
